@relation training_set

@attribute ISBAD {FALSE,TRUE}
@attribute HTML_NUMCHARACTERS numeric
@attribute HTML_PERCENTSCRIPTCONTENT numeric
@attribute HTML_PERCENTWHITESPACE numeric
@attribute HTML_PERCENTUNOWNELEMENTS numeric
@attribute HTML_NUMSCRIPTS numeric
@attribute HTML_NUMSCRIPTSWRONGEXTENTION numeric
@attribute HTML_NUMBERIFRAMES numeric
@attribute HTML_NUMUNSAFEINCLUDEDURL numeric
@attribute IP_ADDRESS_A numeric
@attribute TOKEN_SUBDOMAIN_LENGTH numeric
@attribute TOKEN_NUMBER_SUBDOMAINS numeric
@attribute TOKEN_DOMAIN_LENGTH numeric

@data
FALSE,42802,5.836176,10.074296,0.327869,10,1,0,7,193,0,0,10
FALSE,42832,8.337225,8.9209,0,34,2,0,26,176,0,0,10
FALSE,42849,2.170412,17.421643,0,10,0,0,6,70,0,0,18
FALSE,42853,1.24612,22.887546,0,3,0,0,23,78,0,0,18
TRUE,42861,22.278995,14.124729,0,15,0,1,3,74,0,0,16
TRUE,42861,22.278995,14.124729,0,15,0,1,3,74,0,0,16
FALSE,42862,2.515048,26.526994,0,1,0,0,0,217,3,1,27
FALSE,42871,14.203074,17.991183,0,17,0,0,16,64,0,0,18
FALSE,42876,23.992443,12.125665,0,5,0,0,6,209,0,0,16
FALSE,42896,8.94489,13.630642,0,9,1,0,4,?,0,0,12
TRUE,42904,47.68553,12.991796,0,19,0,1,4,74,21,1,12
TRUE,42912,11.707681,12.807606,0.13587,15,0,0,8,93,0,0,15
TRUE,42918,13.581714,19.590848,0,15,4,0,13,108,0,0,15
TRUE,42919,2.255411,11.179198,0.842105,25,0,4,21,66,0,0,8
FALSE,42926,2.830452,10.946746,0,10,0,0,6,209,0,0,20
FALSE,42929,5.961005,12.073424,0,19,0,0,8,204,0,0,12
TRUE,42934,26.056272,16.373969,0,16,0,0,9,?,24,2,6
FALSE,42938,0,9.979505,0,0,0,0,1,?,0,0,16
FALSE,42949,6.302824,16.936366,0.484027,4,0,0,1,209,11,1,10
FALSE,42954,22.412348,14.850771,0.187266,27,0,0,9,170,0,0,11
FALSE,42961,26.305254,5.89139,0.157233,47,0,0,3,?,14,2,5
TRUE,42981,8.278076,21.002303,0.233645,22,2,0,12,65,0,0,24
TRUE,42985,1.602885,21.144585,0,15,0,0,12,119,0,0,11
FALSE,42995,5.030818,7.407838,0.142248,24,0,0,7,69,0,0,16
FALSE,42996,0,14.003628,0,0,0,0,0,?,0,0,6
FALSE,42999,6.369916,23.249378,0.166113,10,1,0,4,173,0,0,13
FALSE,43023,19.182763,5.19722,0,48,0,0,36,217,0,0,15
FALSE,43028,10.978897,16.828577,0,38,0,0,29,217,0,0,10
FALSE,43032,5.063674,11.449619,0,8,0,0,6,85,0,0,18
FALSE,43038,6.515173,10.678935,0,31,0,0,11,64,0,0,14
FALSE,43055,9.847869,11.96609,0,17,1,0,9,194,0,0,9
FALSE,43061,8.622652,10.826502,1.2,28,0,0,20,91,0,0,9
TRUE,43064,1.172673,13.76788,0,6,0,0,2,69,0,0,19
TRUE,43075,0,29.506674,2,0,0,0,0,121,0,0,10
FALSE,43090,25.279647,14.26317,0,5,1,2,3,209,7,1,10
FALSE,43108,6.161269,14.196901,0,6,0,0,3,178,0,0,6
FALSE,43110,14.393412,12.291812,0,14,0,0,8,82,0,0,15
FALSE,43115,0.099733,7.180796,0,2,0,0,2,67,0,0,10
TRUE,43129,5.522966,24.491641,0.519031,7,0,0,5,64,0,0,10
FALSE,43133,0,9.190179,0,0,0,0,0,128,11,2,11
FALSE,43134,0.004637,10.189178,0,2,0,0,2,?,1,1,8
TRUE,43143,35.340611,10.034073,0.955414,39,0,1,22,85,0,0,11
FALSE,43144,2.004914,21.819952,0.153846,3,0,0,1,217,0,0,13
TRUE,43147,9.465316,22.919322,0,13,0,0,9,50,0,0,19
FALSE,43178,26.418546,15.324934,0,10,1,1,5,77,0,0,19
FALSE,43179,8.492554,6.957086,0,9,1,0,5,5,0,0,11
FALSE,43181,18.610037,9.19849,0,10,4,0,10,216,0,0,11
FALSE,43184,2.165154,16.948407,0,5,0,0,2,173,0,0,16
FALSE,43188,3.00778,11.051681,0,15,0,0,11,?,0,0,14
FALSE,43191,28.01278,33.872798,0,11,2,2,8,209,17,1,10
FALSE,43192,17.994073,10.133821,0,12,0,0,4,?,0,0,19
FALSE,43199,0.064816,23.414894,2.791461,3,0,0,3,64,0,0,10
FALSE,43222,0,6.924714,0,0,0,0,2,216,0,0,21
TRUE,43223,0.198968,14.038822,0,16,0,0,15,88,0,0,18
FALSE,43230,0.772612,9.393939,0.884956,3,0,0,5,69,0,0,19
TRUE,43230,43.219986,42.146657,0,17,0,0,5,184,0,0,22
TRUE,43233,99.953739,0.018504,0,1,0,0,0,79,0,0,10
TRUE,43233,99.953739,0.018504,0,1,0,0,0,79,0,0,10
TRUE,43233,99.953739,0.018504,0,1,0,0,0,79,0,0,10
TRUE,43233,99.953739,0.018504,0,1,0,0,0,116,111,10,17
TRUE,43233,99.953739,0.018504,0,1,0,0,0,116,112,11,17
TRUE,43233,99.953739,0.018504,0,1,0,0,0,174,44,4,12
FALSE,43245,5.841138,14.020118,0,16,0,0,15,88,0,0,16
FALSE,43259,5.191983,21.567766,0.154083,19,0,0,17,82,0,0,11
TRUE,43284,1.365401,6.972553,0,10,0,9,21,91,0,0,15
FALSE,43295,20.35339,8.315048,0,43,0,1,23,89,0,0,12
FALSE,43298,1.515082,41.177422,0,9,2,0,6,213,0,0,12
TRUE,43305,11.744602,31.973213,0,6,0,0,5,213,0,0,17
TRUE,43309,1.595511,10.554388,0,4,0,0,2,74,0,0,16
TRUE,43361,1.035493,6.457416,0,5,0,0,6,195,0,0,19
FALSE,43366,4.50814,11.522852,0,16,0,1,13,204,0,0,14
FALSE,43368,0.110681,38.242483,0,2,0,0,1,81,0,0,18
TRUE,43380,2.883817,17.976026,0,6,0,1,5,74,0,0,11
TRUE,43388,3.157555,17.599336,0,2,0,0,1,67,0,0,12
FALSE,43392,5.210638,36.967644,0,6,0,1,5,178,0,0,20
FALSE,43396,0.716656,13.074938,0.214592,1,0,0,0,64,0,0,10
FALSE,43397,5.299906,8.945319,0.183824,18,0,0,10,85,0,0,12
FALSE,43401,0.138246,21.199972,0,2,0,0,1,208,0,0,24
FALSE,43421,6.190553,15.93008,0,13,0,0,5,88,0,0,16
TRUE,43426,8.734399,12.340533,0,18,0,1,10,64,0,0,10
TRUE,43429,20.484008,10.341016,0,21,4,0,9,76,0,0,16
FALSE,43438,6.892583,20.677748,0,11,1,0,7,216,0,0,15
FALSE,43439,18.119662,9.171482,0,10,4,0,10,216,0,0,11
TRUE,43447,3.063503,9.756715,0,25,0,0,20,120,0,0,13
FALSE,43449,3.10479,21.975189,0,5,0,0,2,?,3,1,9
FALSE,43464,4.035524,23.865728,0.138696,7,0,0,1,81,0,0,9
FALSE,43471,1.111086,13.783902,0,5,0,0,6,195,0,0,9
FALSE,43492,0.374782,33.38545,0,3,0,0,2,41,0,0,12
FALSE,43515,12.512927,16.210502,0,27,1,0,15,68,0,0,23
FALSE,43522,4.705666,11.325307,0.149925,9,0,1,4,72,0,0,13
FALSE,43529,5.063291,23.614142,0.790514,6,0,0,3,81,0,0,13
TRUE,43536,3.592429,22.37229,0,8,0,3,11,74,0,0,8
TRUE,43544,3.741044,11.280544,0.49505,7,0,0,7,78,0,0,19
TRUE,43547,0.762395,11.259099,0,2,0,0,2,217,0,0,16
FALSE,43549,3.161955,12.211532,0,6,1,0,3,217,0,0,25
TRUE,43553,18.464859,21.876794,0,12,0,0,4,?,25,2,6
FALSE,43569,0,6.656109,0,1,1,0,2,81,0,0,15
TRUE,43570,43.011246,42.384668,0,17,0,0,5,68,0,0,12
FALSE,43572,0.133113,8.376939,0,9,1,0,9,?,0,0,11
FALSE,43574,15.378437,13.374948,0,20,0,0,18,184,0,0,19
FALSE,43579,0,8.600473,50,0,0,0,0,164,0,0,8
FALSE,43593,4.525956,9.783681,0,43,0,0,39,195,0,0,20
TRUE,43599,1.018372,20.901856,0,6,1,0,5,64,0,0,17
FALSE,43605,2.417154,9.322325,0.694444,10,0,0,7,91,0,0,17
FALSE,43606,2.206118,15.812044,0,9,1,0,2,77,0,0,15
TRUE,43638,0,12.596819,0,0,0,0,0,173,0,0,9
FALSE,43647,1.237198,9.567668,0,1,0,0,0,212,0,0,23
FALSE,43650,21.945017,17.993127,1.043841,26,0,0,18,?,0,0,11
FALSE,43653,10.643026,19.265572,0,23,0,1,16,95,0,0,10
FALSE,43656,9.542789,20.588235,0,10,1,0,6,98,0,0,23
FALSE,43664,14.277208,21.154727,0.223214,18,0,0,7,216,0,0,15
TRUE,43673,1.243331,8.224761,0,7,1,0,7,58,0,0,10
TRUE,43677,12.750418,16.640337,0,19,0,0,11,188,0,0,20
FALSE,43696,10.250366,13.623673,0,17,0,0,13,?,6,2,6
FALSE,43718,22.686308,21.190356,0,16,0,0,13,170,0,0,11
FALSE,43721,8.478763,23.869536,0,50,0,0,9,67,0,0,23
FALSE,43727,1.795229,23.587257,0,2,0,0,1,24,0,0,18
TRUE,43728,21.217527,31.75311,0,23,1,0,8,65,0,0,14
TRUE,43736,0.962594,6.35632,0,13,0,1,13,184,0,0,18
FALSE,43739,17.707309,7.976863,0.149477,14,0,0,6,12,0,0,15
FALSE,43740,0,17.848651,0,2,0,0,3,?,0,0,10
FALSE,43751,25.219995,16.116203,0.210084,22,2,1,10,68,0,0,27
FALSE,43753,2.107284,18.081046,0,4,0,0,5,?,0,0,13
FALSE,43753,0,15.313236,0,0,0,0,0,65,0,0,12
FALSE,43764,3.847912,21.213783,0,14,0,0,11,?,0,0,16
FALSE,43766,34.714162,31.791802,0,23,0,0,15,209,0,0,21
FALSE,43803,6.762094,12.967148,0,12,2,1,7,108,0,0,15
TRUE,43825,33.93725,17.553908,0,22,0,4,9,74,13,1,12
TRUE,43825,33.93725,17.553908,0,22,0,4,9,74,13,1,12
FALSE,43839,29.786263,10.668583,0,11,0,0,9,?,4,2,6
FALSE,43854,14.393214,21.842933,0,18,3,0,12,188,0,0,15
TRUE,43864,12.424767,18.402334,0,14,0,2,8,118,0,0,9
TRUE,43870,29.288808,19.452929,0,13,0,0,2,67,6,1,9
TRUE,43870,29.288808,19.452929,0,13,0,0,2,67,6,1,9
FALSE,43870,18.664235,15.659904,0,40,2,0,34,213,0,0,18
FALSE,43870,8.894461,31.942102,0.245098,27,1,0,23,?,16,2,6
FALSE,43888,0,9.779439,0,0,0,0,0,195,0,0,14
FALSE,43897,18.914732,9.000615,0,10,4,0,10,216,0,0,11
TRUE,43898,1.394141,10.78409,0,5,0,0,3,217,11,2,10
FALSE,43899,5.307638,8.633454,0,5,0,0,2,208,0,0,12
FALSE,43923,5.316121,13.86062,0.34188,4,0,0,2,194,14,2,9
FALSE,43926,3.323772,14.761189,0,19,0,1,15,74,0,0,21
TRUE,43927,28.82282,9.283584,0,18,1,0,6,74,19,1,12
TRUE,43929,14.550752,12.442805,0,22,1,0,9,50,0,0,12
FALSE,43937,8.876346,10.12131,0,38,1,0,23,?,0,0,9
FALSE,43938,0,22.681961,0,0,0,1,2,87,0,0,14
FALSE,43949,8.512139,14.227855,0,8,0,0,5,46,0,0,10
FALSE,43952,27.627867,8.495632,0,14,0,0,21,216,0,0,10
FALSE,43958,20.66518,14.538878,0,50,2,1,25,159,0,0,7
FALSE,43972,51.510052,14.058947,1.315789,30,0,0,15,202,0,0,11
TRUE,43988,8.131763,2.355188,0,9,0,1,4,82,0,0,15
TRUE,43999,10.307052,31.057524,0.218818,36,1,1,27,50,0,0,13
FALSE,44004,3.915553,25.03636,0.21322,12,0,0,8,66,0,0,18
FALSE,44005,0.968072,15.175548,13.76,1,0,0,0,216,0,0,14
TRUE,44010,3.583277,12.869802,0,27,1,1,21,200,5,1,8
FALSE,44014,5.475531,29.822329,0.188324,19,0,0,12,?,0,0,12
FALSE,44020,15.604271,10.072694,0,13,0,1,11,98,0,0,36
FALSE,44048,20.089448,16.198238,0,11,1,3,8,89,0,0,25
FALSE,44050,7.575482,25.929625,0,15,0,0,6,209,0,0,12
TRUE,44059,3.642843,13.096076,0,13,1,0,12,62,0,0,21
FALSE,44059,13.954016,16.137452,0.222717,33,0,1,11,50,0,0,11
FALSE,44059,11.244014,6.929345,0,13,0,0,5,109,0,0,10
FALSE,44078,3.362222,6.935433,0,7,0,1,12,108,0,0,13
FALSE,44079,1.422446,3.815876,0,13,0,0,4,202,0,0,10
FALSE,44079,33.662288,3.566324,0,6,0,0,3,72,0,0,18
FALSE,44080,9.732305,26.440563,0.53286,21,2,0,10,83,0,0,7
TRUE,44083,77.059184,18.521879,0,6,0,0,2,141,0,0,23
FALSE,44085,4.629693,25.559714,0,14,0,0,8,?,10,2,6
FALSE,44088,2.426964,42.837053,0,4,0,1,2,216,0,0,21
TRUE,44091,28.375405,7.70452,0,12,0,0,2,74,21,1,12
FALSE,44092,42.418126,13.644198,0,10,1,0,8,?,4,1,12
TRUE,44095,3.433496,15.484749,0,13,1,1,10,50,0,0,12
FALSE,44097,1.152006,7.982402,0.119904,9,1,0,7,91,0,0,16
FALSE,44098,18.007619,24.69273,0,25,0,0,20,165,0,0,7
TRUE,44108,1.466854,19.08724,0,13,0,0,12,68,0,0,16
FALSE,44110,0,64.361823,0,0,0,0,0,210,0,0,14
FALSE,44118,2.504647,11.126978,0,11,0,0,7,83,0,0,12
TRUE,44119,26.700515,7.817494,0.413223,12,0,1,3,74,18,1,12
FALSE,44122,4.247314,8.959249,0,12,4,0,10,66,0,0,16
FALSE,44139,0.847323,12.83672,0,23,1,3,24,212,0,0,11
TRUE,44143,26.63616,7.878939,0.414938,12,0,1,3,74,21,1,12
FALSE,44143,2.446594,20.816437,0,1,0,0,0,72,0,0,16
TRUE,44144,0,9.35801,0,1,0,0,2,217,0,0,14
FALSE,44151,0,17.437884,0,3,3,0,3,217,0,0,19
FALSE,44164,2.037859,14.043112,0.127714,12,0,1,11,114,0,0,20
FALSE,44167,3.452804,27.509226,0.15361,5,0,1,3,206,0,0,24
FALSE,44173,3.148982,17.499377,0,4,0,0,1,?,0,0,25
TRUE,44186,0,5.771059,0,2,0,0,3,129,0,0,11
TRUE,44192,20.408671,9.132875,0,21,4,1,12,76,0,0,14
FALSE,44194,0.742182,42.379056,0,3,0,0,2,206,0,0,16
TRUE,44197,5.998145,12.65923,0,28,1,1,23,64,0,0,17
TRUE,44207,1.386658,15.662678,0,10,2,0,7,74,0,0,13
FALSE,44234,0,14.418773,0,4,0,0,4,204,0,0,29
FALSE,44237,20.231933,20.290707,0,15,0,2,12,81,0,0,15
FALSE,44237,1.76323,15.159256,0,15,1,0,14,81,0,0,18
FALSE,44244,14.103607,12.209565,0,47,0,0,36,91,0,0,16
FALSE,44265,9.915283,15.587936,0,27,0,0,16,65,0,0,17
FALSE,44265,8.684062,15.6286,0,4,0,0,2,212,4,1,9
FALSE,44267,25.199358,15.304855,0,19,1,1,12,212,0,0,13
TRUE,44284,20.908229,19.065577,0.166945,29,0,0,20,64,0,0,16
FALSE,44286,40.95651,7.76995,0,86,0,0,5,174,0,0,13
TRUE,44287,5.200172,16.964346,0,43,0,0,40,84,0,0,11
FALSE,44303,8.821073,10.656163,0,22,1,0,19,79,0,0,8
FALSE,44306,21.026498,10.883402,0,18,0,0,6,94,2,1,8
FALSE,44320,0.75361,32.960289,0.162075,4,0,0,3,31,0,0,10
FALSE,44325,8.812183,12.994924,0,38,0,1,24,72,0,0,12
TRUE,44336,24.569199,7.736377,0,11,0,0,3,74,13,2,12
FALSE,44339,5.304585,8.915402,0,11,1,0,7,207,0,0,15
FALSE,44341,0.518707,14.571164,0,1,0,0,0,174,0,0,31
FALSE,44347,1.274043,5.389316,0,13,0,0,9,50,0,0,7
FALSE,44352,2.159993,16.842532,0,5,0,0,4,?,9,2,5
FALSE,44352,6.290584,17.530213,0,6,0,0,22,72,0,0,7
FALSE,44357,3.807742,30.975945,0,15,0,0,10,195,0,0,14
FALSE,44361,4.003517,8.989878,0,7,0,0,2,217,0,0,10
FALSE,44369,2.341725,9.883026,0,7,1,0,3,72,0,0,16
FALSE,44372,2.884702,10.984405,0,16,0,0,15,184,0,0,22
FALSE,44373,2.920695,10.459063,0,13,0,0,11,157,0,0,7
FALSE,44374,4.522919,23.419119,0,10,0,2,9,98,0,0,14
FALSE,44375,6.467606,17.52338,0,18,0,2,14,?,0,0,11
FALSE,44385,0.727723,23.032556,0,3,0,0,2,184,0,0,23
FALSE,44387,1.782053,7.335481,0,4,0,0,4,62,0,0,11
FALSE,44398,18.176494,9.896842,0.188679,32,0,0,10,78,0,0,11
TRUE,44398,1.864949,56.092617,0,4,0,2,5,66,0,0,14
TRUE,44401,6.727326,15.587487,0,23,0,0,17,174,0,0,15
FALSE,44412,1.80807,11.771593,0,9,0,0,12,173,0,0,14
FALSE,44413,32.303605,18.2334,0,50,0,0,7,217,0,0,17
FALSE,44416,3.696866,37.979557,0,1,0,0,0,64,0,0,13
FALSE,44433,18.013639,20.342988,0,32,0,0,29,193,0,0,16
TRUE,44433,32.131524,3.047285,0,13,0,0,1,65,0,0,13
FALSE,44438,0.643593,10.567532,0,21,0,0,22,?,10,2,5
FALSE,44444,11.738367,27.211772,0,26,0,2,16,78,0,0,16
TRUE,44458,14.251653,14.170678,0.584795,17,0,0,12,208,15,1,10
FALSE,44463,3.614241,12.653217,1.236749,9,0,0,5,74,16,1,12
FALSE,44488,23.640083,13.471048,5.938697,28,2,0,10,89,0,0,16
FALSE,44498,15.656883,18.34015,0,18,0,0,5,199,0,0,10
FALSE,44500,0.986517,10.213483,0.312989,10,0,2,10,62,0,0,19
FALSE,44504,7.008359,11.706813,0,11,0,0,7,66,0,0,14
FALSE,44507,4.412789,9.387287,0,22,0,0,18,38,0,0,12
FALSE,44510,17.885868,12.851045,0,14,0,0,10,213,0,0,14
TRUE,44522,0.974799,33.545214,0,1,0,0,0,69,0,0,24
TRUE,44524,7.200611,2.758063,0,12,0,1,5,91,0,0,22
FALSE,44527,1.172322,7.233813,0,9,0,1,9,63,0,0,17
FALSE,44542,4.671995,15.464056,0,17,2,0,13,208,0,0,11
FALSE,44544,1.95537,10.975665,0,8,0,0,8,66,0,0,19
TRUE,44553,21.50248,9.824254,0,22,4,0,8,72,0,0,22
FALSE,44564,5.652545,6.505251,0,4,0,0,2,?,13,2,15
FALSE,44575,4.780707,15.044307,0,8,0,0,6,128,2,1,12
FALSE,44595,24.695594,25.092499,0,21,0,1,12,207,0,0,14
TRUE,44605,7.077682,2.813586,0,13,0,1,6,82,0,0,14
FALSE,44605,7.209954,12.039009,0,28,1,1,25,212,0,0,18
TRUE,44617,8.274873,19.156375,0,10,1,0,7,205,0,0,10
TRUE,44617,8.274873,19.156375,0,10,1,0,7,?,3,1,5
TRUE,44617,8.274873,19.156375,0,10,1,0,7,?,4,2,5
FALSE,44618,48.413196,11.784482,0,17,1,0,6,107,0,0,13
FALSE,44636,3.306748,12.364459,0,3,0,2,2,89,0,0,9
FALSE,44638,1.041713,3.232672,0,9,1,1,8,118,0,0,8
FALSE,44642,2.764213,7.188298,0,10,0,1,8,82,0,0,12
TRUE,44644,5.938088,12.599677,0,28,1,1,23,64,0,0,15
FALSE,44654,8.279214,11.781699,0,25,0,1,17,63,0,0,9
FALSE,44685,3.692514,21.60009,0,26,0,1,25,50,0,0,17
FALSE,44686,6.771696,11.699414,0,28,0,0,23,?,4,2,5
TRUE,44696,5.638088,5.65375,0.172712,28,2,3,17,209,0,0,19
TRUE,44702,26.04134,7.760279,0.396825,12,0,2,4,74,19,1,12
FALSE,44707,0,16.854184,1.265823,0,0,0,0,128,0,0,6
FALSE,44718,0,5.185831,0,1,0,6,7,213,0,0,8
FALSE,44724,1.985511,9.57875,0,8,0,1,4,72,0,0,22
FALSE,44731,5.376584,27.113188,0,7,3,0,4,202,7,2,6
FALSE,44740,3.705856,20.851587,0,13,0,0,7,89,0,0,12
TRUE,44749,8.319739,2.442513,0,12,0,1,6,82,0,0,7
FALSE,44758,8.604048,22.617186,0,8,0,0,8,109,0,0,15
FALSE,44772,1.116769,12.740105,0,5,0,0,2,128,9,2,7
FALSE,44774,0.967079,31.451289,0.598802,2,0,0,3,?,0,0,9
FALSE,44798,11.78624,26.545828,0,4,0,0,4,?,0,0,11
FALSE,44800,4.756696,9.366071,0,14,1,2,8,50,0,0,14
FALSE,44807,1.073493,8.016605,0,10,1,0,8,60,0,0,14
FALSE,44810,20.37938,10.272261,0.419287,22,0,0,7,85,0,0,12
FALSE,44813,2.064133,23.290117,0,3,0,0,4,202,0,0,11
TRUE,44833,1.757634,11.7815,0,4,0,0,4,69,0,0,18
FALSE,44846,21.248272,19.990635,0.581395,9,0,1,8,208,0,0,14
FALSE,44862,16.659979,22.493424,0,26,3,3,12,64,4,1,12
TRUE,44865,3.648724,16.435975,0.143678,20,2,2,16,62,0,0,9
TRUE,44871,12.872457,10.260525,0,25,0,0,9,74,11,1,12
FALSE,44877,13.701896,14.018317,0,27,2,2,13,109,0,0,20
FALSE,44878,7.012345,18.358661,0.152207,3,0,0,4,211,0,0,13
FALSE,44887,0.187137,11.377459,0,1,0,0,0,82,0,0,17
FALSE,44888,4.210479,11.149973,0.151745,17,1,1,17,?,15,2,5
FALSE,44890,1.713076,11.951437,0.133511,11,0,0,12,174,0,0,22
FALSE,44891,0,6.720724,0.557103,2,1,0,3,66,0,0,9
FALSE,44904,0.708177,5.364778,0,11,1,0,9,60,0,0,10
FALSE,44906,12.261168,5.117356,0,23,0,0,5,81,0,0,8
TRUE,44910,18.908929,10.81051,0,20,0,1,19,184,0,0,14
FALSE,44915,25.256596,17.074474,1.507538,26,0,0,9,195,7,1,13
FALSE,44919,20.708386,10.919655,0,14,1,0,7,108,0,0,16
FALSE,44927,2.775614,18.338638,0.107066,13,1,1,9,184,0,0,17
FALSE,44930,1.101714,15.648787,0,5,0,0,5,86,0,0,11
FALSE,44935,2.468009,15.384444,0,15,0,0,11,213,0,0,12
FALSE,44940,3.422341,14.717401,0,10,0,1,7,213,0,0,13
TRUE,44948,2.801015,4.838925,0.165837,25,2,0,20,46,0,0,15
TRUE,44948,2.801015,4.838925,0.165837,25,2,0,20,72,0,0,20
TRUE,44948,2.801015,4.838925,0.165837,25,2,0,20,72,0,0,18
TRUE,44948,2.801015,4.838925,0.165837,25,2,0,20,72,0,0,19
TRUE,44948,2.801015,4.838925,0.165837,25,2,0,20,72,0,0,20
TRUE,44948,2.801015,4.838925,0.165837,25,2,0,20,46,0,0,11
TRUE,44948,2.801015,4.838925,0.165837,25,2,0,20,72,0,0,19
TRUE,44948,2.801015,4.838925,0.165837,25,2,0,20,72,0,0,23
TRUE,44948,2.801015,4.838925,0.165837,25,2,0,20,72,0,0,23
TRUE,44948,2.801015,4.838925,0.165837,25,2,0,20,?,25,2,6
FALSE,44952,3.143353,8.420093,0.197239,15,0,1,12,176,0,0,18
FALSE,44960,14.899911,17.684609,11.468382,4,1,0,2,64,0,0,17
FALSE,44972,9.02784,15.100507,0,8,0,0,4,199,0,0,17
FALSE,44972,10.448724,15.949924,0,10,0,0,5,145,0,0,12
FALSE,44978,8.306283,12.023656,0,5,1,0,6,178,0,0,14
FALSE,44978,14.080217,24.87216,0.25641,11,1,0,7,?,10,2,5
FALSE,44996,3.735888,12.790026,0,9,0,1,8,81,0,0,8
FALSE,45003,17.427727,10.103771,0.173913,46,2,0,15,?,0,0,18
TRUE,45007,8.249828,2.428511,0,12,0,1,6,82,0,0,7
TRUE,45007,8.249828,2.428511,0,12,0,1,6,82,0,0,7
TRUE,45009,8.245018,2.428403,0,12,0,1,6,82,0,0,7
TRUE,45009,8.245018,2.428403,0,12,0,1,6,82,0,0,7
FALSE,45017,5.837795,11.000289,0,15,0,0,6,199,0,0,14
TRUE,45021,8.278359,2.427756,0,12,0,1,6,82,0,0,7
TRUE,45021,8.278359,2.427756,0,12,0,1,6,82,0,0,7
TRUE,45021,8.278359,2.427756,0,12,0,1,6,82,0,0,7
TRUE,45021,8.278359,2.427756,0,12,0,1,6,82,0,0,7
TRUE,45023,8.282433,2.427648,0,12,0,1,6,82,0,0,7
TRUE,45031,8.245431,2.427217,0,12,0,1,6,82,0,0,7
TRUE,45031,8.245431,2.427217,0,12,0,1,6,82,0,0,7
TRUE,45031,8.245431,2.427217,0,12,0,1,6,82,0,0,7
TRUE,45031,8.245431,2.427217,0,12,0,1,6,82,0,0,7
TRUE,45033,8.240624,2.427109,0,12,0,1,6,82,0,0,7
TRUE,45033,8.249506,2.427109,0,12,0,1,6,82,0,0,7
TRUE,45033,8.249506,2.427109,0,12,0,1,6,82,0,0,7
TRUE,45033,8.249506,2.427109,0,12,0,1,6,82,0,0,7
TRUE,45033,8.240624,2.427109,0,12,0,1,6,82,0,0,7
TRUE,45033,8.293918,2.427109,0,12,0,1,6,82,0,0,7
TRUE,45033,8.293918,2.427109,0,12,0,1,6,82,0,0,7
TRUE,45033,8.293918,2.427109,0,12,0,1,6,82,0,0,7
TRUE,45033,8.293918,2.427109,0,12,0,1,6,82,0,0,7
TRUE,45045,8.273948,2.426462,0,12,0,1,6,82,0,0,7
TRUE,45045,8.273948,2.426462,0,12,0,1,6,82,0,0,7
TRUE,45045,8.273948,2.426462,0,12,0,1,6,82,0,0,7
TRUE,45045,8.273948,2.426462,0,12,0,1,6,82,0,0,7
TRUE,45047,8.278021,2.426355,0,12,0,1,6,82,0,0,7
TRUE,45048,8.257858,2.430741,0,12,0,1,6,82,0,0,7
TRUE,45052,5.344935,16.758412,0,23,0,0,12,95,0,0,14
FALSE,45068,19.09337,29.233603,0,16,1,0,7,176,0,0,8
TRUE,45070,27.155536,8.120701,0,11,0,0,2,74,23,1,12
FALSE,45071,3.38355,16.005857,0.16,14,0,0,7,82,0,0,11
FALSE,45083,18.219728,11.25036,0,21,0,3,8,213,0,0,12
FALSE,45095,3.627897,7.091695,0,7,0,0,5,212,0,0,26
FALSE,45096,0.864822,11.524304,0,11,0,0,9,66,0,0,17
FALSE,45106,8.355873,12.601428,0,15,0,0,8,194,0,0,20
FALSE,45118,4.421739,8.858992,0,18,0,0,14,?,0,0,6
FALSE,45123,2.677127,22.908495,0,13,1,1,12,?,14,2,5
FALSE,45124,12.34598,18.263009,0,17,7,1,14,210,13,2,10
FALSE,45127,11.208368,16.196512,0,11,0,0,2,80,0,0,17
TRUE,45127,8.23897,2.422053,0,12,0,1,6,82,0,0,8
FALSE,45131,9.935521,37.357914,0,29,1,0,12,74,0,0,11
FALSE,45133,22.012718,20.681098,0,18,0,0,10,91,0,0,19
FALSE,45140,5.810811,12.399202,0,15,0,0,12,74,0,0,18
FALSE,45151,19.707205,21.981794,0,16,0,0,4,66,0,0,12
TRUE,45151,14.10157,13.410556,0,22,1,0,10,50,0,0,11
FALSE,45164,6.097777,22.460367,0,22,1,2,17,66,0,0,16
FALSE,45167,1.726925,8.512852,0,3,0,0,3,85,0,0,12
FALSE,45170,5.795882,6.803188,0,5,0,0,1,210,0,0,15
FALSE,45171,7.128467,14.772752,0,3,0,0,2,212,4,1,9
TRUE,45183,2.396919,14.366023,0,10,0,0,7,65,0,0,16
FALSE,45184,2.700071,21.450071,0,12,0,0,9,142,0,0,9
FALSE,45185,11.953082,49.85504,0,23,0,1,10,74,0,0,10
FALSE,45199,6.095268,25.389942,0,14,0,0,11,?,0,0,10
FALSE,45205,8.399513,9.266674,0,36,0,1,20,194,0,0,9
FALSE,45217,6.820444,13.061459,0,23,1,1,23,62,0,0,12
FALSE,45230,3.517577,9.265974,0,11,0,0,6,213,0,0,13
FALSE,45237,4.102836,19.311625,0,10,0,0,4,93,0,0,11
